list,manufacturer,model,voltage_option,hybrid,ul1741_sb,ul1741_sa,max_continuous_output_kw,nominal_vac
solar,SPITZER ENERGY COMPANY,SPZ 12KW-LV-B,240V,Y,Y,N,8.047,240
solar,SPITZER ENERGY COMPANY,SPZ 12KW-LV-B,208V,Y,Y,N,8.06,208
solar,SPITZER ENERGY COMPANY,SPZ 15KW-LV-B,240V,Y,Y,N,10.14,240
solar,SPITZER ENERGY COMPANY,SPZ 15KW-LV,240V,Y,Y,N,10.147,240
solar,SPITZER ENERGY COMPANY,SPZ 15KW-LV,208V,Y,Y,N,10.186,208
solar,SPITZER ENERGY COMPANY,SPZ 15KW-LV-B,208V,Y,Y,N,10.186,208
solar,"SRNE Solar Co.,Ltd",HEBP4880U240-Pro,208V,Y,Y,N,8.80850279233333,208
solar,"SRNE Solar Co.,Ltd",SEI-8K-UPRO,208V,Y,Y,N,8.80850279233333,208
solar,"SRNE Solar Co.,Ltd",HESP4880U200-H,208V,Y,Y,N,8.809,208
solar,"SRNE Solar Co.,Ltd",SEI-8K-UP,208V,Y,Y,N,8.809,208
solar,"SRNE Solar Co.,Ltd",HEBP4880U240-Pro,240V,Y,Y,N,8.80961279233333,240
solar,"SRNE Solar Co.,Ltd",SEI-8K-UPRO,240V,Y,Y,N,8.80961279233333,240
solar,"SRNE Solar Co.,Ltd",HESP4880U200-H,240V,Y,Y,N,8.81,240
solar,"SRNE Solar Co.,Ltd",SEI-8K-UP,240V,Y,Y,N,8.81,240
solar,"SRNE Solar Co.,Ltd",HEBP48100U240-Pro,208V,Y,Y,N,10.0056833333333,208
solar,"SRNE Solar Co.,Ltd",SEI-10K-UPRO,208V,Y,Y,N,10.0056833333333,208
solar,"SRNE Solar Co.,Ltd",HESP48100U200-H,208V,Y,Y,N,10.006,208
solar,"SRNE Solar Co.,Ltd",SEI-10K-UP,208V,Y,Y,N,10.006,208
solar,"SRNE Solar Co.,Ltd",HESP48100U200-H,240V,Y,Y,N,10.008,240
solar,"SRNE Solar Co.,Ltd",SEI-10K-UP,240V,Y,Y,N,10.008,240
solar,"SRNE Solar Co.,Ltd",HEBP48100U240-Pro,240V,Y,Y,N,10.0081833333333,240
solar,"SRNE Solar Co.,Ltd",SEI-10K-UPRO,240V,Y,Y,N,10.0081833333333,240
solar,"SRNE Solar Co.,Ltd",HEBP48114U240-Pro,240V,Y,Y,N,10.008239999999999,240
solar,"SRNE Solar Co.,Ltd",HEBP48114U240-Pro,208V,Y,Y,N,10.008987268,208
solar,"SRNE Solar Co.,Ltd",HESP48120U200-H,208V,Y,Y,N,10.397,208
solar,"SRNE Solar Co.,Ltd",SEI-12K-UP,208V,Y,Y,N,10.397,208
solar,"SRNE Solar Co.,Ltd",HEBP48120U240-Pro,208V,Y,Y,N,10.3972,208
solar,"SRNE Solar Co.,Ltd",SEI-12K-UPRO,208V,Y,Y,N,10.3972,208
solar,"SRNE Solar Co.,Ltd",HEBP48120U240-Pro,240V,Y,Y,N,11.9957333333333,240
solar,"SRNE Solar Co.,Ltd",SEI-12K-UPRO,240V,Y,Y,N,11.9957333333333,240
solar,"SRNE Solar Co.,Ltd",HESP48120U200-H,240V,Y,Y,N,11.996,240
solar,"SRNE Solar Co.,Ltd",SEI-12K-UP,240V,Y,Y,N,11.996,240
solar,Star Charge Americas Corp.,SI403LULA00,208V,Y,Y,N,3.315,208
solar,Star Charge Americas Corp.,SI403LULA00,240V,Y,Y,N,3.811,240
solar,Star Charge Americas Corp.,SI803LULA00,208V,Y,Y,N,6.635,208
solar,Star Charge Americas Corp.,SI803LULA00,240V,Y,Y,N,7.641,240
solar,Star Charge Americas Corp.,SI104LULA00,208V,Y,Y,N,8.304,208
solar,Star Charge Americas Corp.,SI104LULA00,240V,Y,Y,N,9.582,240
solar,Sun Gold Power Inc,SGN7.6K1HB-48,240V,Y,Y,Y,7.6472,240
solar,Sun Gold Power Inc,SGN7.6K1HB-48,208V,Y,Y,Y,7.648,208
solar,Sun Gold Power Inc,SGS-8K12MAX,208V,Y,Y,N,8.81,208
solar,Sun Gold Power Inc,SGS-8K12MAX,240V,Y,Y,N,8.81,240
solar,Sun Gold Power Inc,SGS-10K15MAX,208V,Y,Y,N,10.01,208
solar,Sun Gold Power Inc,SGS-10K15MAX,240V,Y,Y,N,10.01,240
solar,Sun Gold Power Inc,SGN11.4KHB-48,240V,Y,Y,Y,10.1396,240
solar,Sun Gold Power Inc,SGN10KHB-48,240V,Y,Y,Y,10.147200000000002,240
solar,Sun Gold Power Inc,SGN10KHB-48,208V,Y,Y,Y,10.185799999999999,208
solar,Sun Gold Power Inc,SGN11.4KHB-48,208V,Y,Y,Y,10.185799999999999,208
solar,Sun Gold Power Inc,SGS-12K18MAX,208V,Y,Y,N,10.4,208
solar,Sun Gold Power Inc,SGN-11K15PRO,240V,Y,Y,Y,11.566895999999996,240
solar,Sun Gold Power Inc,SGN-11K15PRO,208V,Y,Y,Y,11.608847999999998,208
solar,Sun Gold Power Inc,SGS-12K18MAX,240V,Y,Y,N,11.99,240
solar,Sungrow,SG36CX-US,480V,N,Y,Y,36.046,480
solar,Sungrow,SG60CX-US,480V,N,Y,Y,60.182,480
solar,"Sungrow Power Supply Co., Ltd.",SG60KU-M,480V,N,N,Y,60,480
solar,"Sungrow Power Supply Co., Ltd.",SG125HV,600V,N,N,Y,125,600
solar,"Sungrow Power Supply Co., Ltd.",SG200HX-US,600V,N,Y,N,200.444,600
solar,"Sungrow Power Supply Co., Ltd.",SG250HX-US,800V,Y,N,Y,226.997,800
solar,"Sungrow Power Supply Co., Ltd.",SG350HX-US,800V,N,Y,N,320.865,800
solar,"Sungrow Power Supply Co., Ltd.",SC1000KU,540V,Y,N,Y,1001.306,540
solar,"Sungrow Power Supply Co., Ltd.",SG3150UD-MV-US,600V,Y,Y,N,1053,600
solar,"Sungrow Power Supply Co., Ltd.",SG4400UD-MV-US,645V,Y,Y,N,1103,645
solar,"Sungrow Power Supply Co., Ltd.",SG2500U,550V,N,N,Y,2500,550
solar,"Sungrow Power Supply Co., Ltd.",SG3150U,630V,N,N,Y,3154.3,630
solar,"Sungrow Power Supply Co., Ltd.",SG3425UD,600V,N,Y,Y,3434.56,600
solar,"Sungrow Power Supply Co., Ltd.",SG3600UD,630V,N,Y,Y,3606.98,630
solar,SunPower,SPR-12000m-3,480V,N,N,Y,12,480
solar,SunPower,SPR-12000m-3-H,480V,N,N,Y,12,480
solar,SunPower,SPR-15000m-3,480V,N,N,Y,15,480
solar,SunPower,SPR-15000m-3-H,480V,N,N,Y,15,480
solar,SunPower,SPR-20000m-3,480V,N,N,Y,20,480
solar,SunPower,SPR-20000m-3-H,480V,N,N,Y,20,480
solar,SunPower,SPR-24000m-3,480V,N,N,Y,24.06,480
solar,SunPower,SPR-24000m-3-H,480V,N,N,Y,24.06,480
solar,SunPower,SPR-30000m-3,480V,N,N,Y,30.01,480
solar,"Suzhou Ample ESS Co., Ltd",AP-L8K-SPUS,240V,Y,Y,N,7.981386,240
solar,"Suzhou Ample ESS Co., Ltd",AP-L10K-SPUS,240V,Y,Y,N,10.010924,240
solar,"Suzhou Ample ESS Co., Ltd",AP-L12K-SPUS,240V,Y,Y,N,12.01448,240
solar,"Suzhou Ample ESS Co., Ltd",AP-L15K-SPUS,240V,Y,Y,N,15.01484,240
solar,"Tabuchi Electric Co., Ltd.",THD-S55P3BB-US,240V,Y,N,Y,5.51892,240
solar,"Tabuchi Electric Co., Ltd.",THD-S55P3B-US,240V,Y,N,Y,5.51892,240
solar,"Tabuchi Electric Co., Ltd.",THE-S55P3BB-USW,240V,Y,N,Y,5.51892,240
solar,Tesla Inc.,1534000-xx-y,208V,N,Y,Y,3.336,208
solar,Tesla Inc.,1534000-xx-y,240V,N,Y,Y,3.8,240
solar,Tesla Inc.,1538000-xx-y,208V,N,Y,Y,6.561,208
solar,Tesla Inc.,1538000-xx-y,240V,N,Y,Y,7.575,240
solar,Tesla Inc.,1707000-XX-Y,"240V, 10kW",Y,Y,N,9.991,240
solar,Tesla Inc.,1707000-XX-Y,"240V, 11.5kW",Y,Y,N,11.508,240
solar,"Tigo Energy, Inc",TSI-3.0K-US,208V,Y,Y,Y,2.626,208
solar,"Tigo Energy, Inc",TSI-3.0K-US,240V,Y,Y,Y,3.095,240
solar,"Tigo Energy, Inc",TSI-3.8K-US,208V,Y,Y,Y,3.324,208
solar,"Tigo Energy, Inc",TSI-3.8K-US,240V,Y,Y,Y,3.888,240
solar,"Tigo Energy, Inc",TSI-5.0K-US,208V,Y,Y,Y,4.28,208
solar,"Tigo Energy, Inc",TSI-5.0K-US,240V,Y,Y,Y,4.943,240
solar,"Tigo Energy, Inc",TSI-6.0K-US,208V,Y,Y,Y,5.143,208
solar,"Tigo Energy, Inc",TSI-6.0K-US,240V,Y,Y,Y,5.918,240
solar,"Tigo Energy, Inc",TSI-7.6K-US,208V,Y,Y,Y,6.58,208
solar,"Tigo Energy, Inc",TSI-8.2K-US,208V,Y,Y,Y,7.166,208
solar,"Tigo Energy, Inc",TSI-7.6K-US,240V,Y,Y,Y,7.524,240
solar,"Tigo Energy, Inc",TSI-9.0K-US,208V,Y,Y,Y,7.874,208
solar,"Tigo Energy, Inc",TSI-8.2K-US,240V,Y,Y,Y,8.251,240
solar,"Tigo Energy, Inc",TSI-10.0K-US,208V,Y,Y,Y,8.76,208
solar,"Tigo Energy, Inc",TSI-9.0K-US,240V,Y,Y,Y,9.063,240
solar,"Tigo Energy, Inc",TSI-11.4K-US,208V,Y,Y,Y,10.04,208
solar,"Tigo Energy, Inc",TSI-10.0K-US,240V,Y,Y,Y,10.082,240
solar,"Tigo Energy, Inc",TSI-11.4K-US,240V,Y,Y,Y,11.52,240
solar,TMEIC,PVU-L0840GR,630V,N,N,Y,794.693,630
solar,TMEIC Corporation,PVU-L0840URN,630V,N,Y,N,796.4681999999999,630
solar,"TSUNESS Co., Ltd",TSOL-M1600P,240V,N,N,Y,1.551,240
solar,Univix Power Solutions,UVX5KLNA,240V,Y,Y,Y,5,240
solar,Univix Power Solutions,UVX6KLNA,240V,Y,Y,Y,6,240
solar,Univix Power Solutions,UVX7.6KLNA,240V,Y,Y,Y,7.6,240
solar,Univix Power Solutions,UVX8KLNA,240V,Y,Y,Y,8,240
solar,Univix Power Solutions,UVX10KLNA,240V,Y,Y,Y,10,240
solar,Univix Power Solutions,UVX12KLNA,240V,Y,Y,Y,12,240
solar,Univix Power Solutions,UVX16LNA,240V,Y,Y,Y,16,240
solar,VOLTRONIC POWER TECHNOLOGY (SHENZHEN) CORP.,InfiniSolar WP LV 6KW,240V,Y,Y,Y,6,240
solar,VOLTRONIC POWER TECHNOLOGY (SHENZHEN) CORP.,InfiniSolar WP LV 6KW,120V,Y,Y,Y,6.017662268,120
solar,VOLTRONIC POWER TECHNOLOGY (SHENZHEN) CORP.,InfiniSolar WP 12KW Optimum,120V,Y,Y,Y,9.018600000000001,120
solar,VOLTRONIC POWER TECHNOLOGY (SHENZHEN) CORP.,InfiniSolar WP 12KW Optimum,240V,Y,Y,Y,9.018600000000001,240
solar,VOLTRONIC POWER TECHNOLOGY (SHENZHEN) CORP.,InfiniSolar WP LV 12KW,120V,Y,Y,Y,9.018600000000001,120
solar,VOLTRONIC POWER TECHNOLOGY (SHENZHEN) CORP.,InfiniSolar WP LV 12KW,240V,Y,Y,Y,9.018600000000001,240
solar,VOLTRONIC POWER TECHNOLOGY (SHENZHEN) CORP.,InfiniSolar WP 12KW Premium,120V,Y,Y,Y,10.029,120
solar,VOLTRONIC POWER TECHNOLOGY (SHENZHEN) CORP.,InfiniSolar WP 12KW Premium,240V,Y,Y,Y,10.029,240
solar,VOLTRONIC POWER TECHNOLOGY (SHENZHEN) CORP.,InfiniSolar WP LV 15KW,240V,Y,Y,Y,14.79,240
solar,VOLTRONIC POWER TECHNOLOGY (SHENZHEN) CORP.,InfiniSolar WP LV 15KW,120V,Y,Y,Y,15.036,120
solar,"Wanbang Digital Energy Co., Ltd.",SI104LULA00,208V,Y,Y,N,8.323,208
solar,"Wanbang Digital Energy Co., Ltd.",SI104LULA00,240V,Y,Y,N,9.58,240
solar,WSTECH GmbH,APS800-PV-1-440-5,440V,N,N,Y,814.167,440
solar,WSTECH GmbH,APS870-PV-1-480-5,480V,N,N,Y ,872.029,480
solar,WSTECH GmbH,APS1600-PV-2-440-5,440V,N,N,Y,1626.952,440
solar,WSTECH GmbH,APS1740-PV-2-480-5,480V,N,N,Y ,1735.36,480
solar,"Xiamen Kehua Digital Energy Tech Co., Ltd",iStoragE2A 7600,240V,Y,Y,N,7.5810227907830585,240
solar,"Xiamen Kehua Digital Energy Tech Co., Ltd",iStoragE2A 9600,240V,Y,Y,N,9.573264646770172,240
solar,"Xiamen Kehua Digital Energy Tech Co., Ltd",iStoragE2A 10000,240V,Y,Y,N,9.956302006955687,240
solar,"Xiamen Kehua Digital Energy Tech Co., Ltd",iStoragE2A 11400,240V,Y,Y,N,11.37051,240
solar,"Xiamen Kehua Digital Energy Tech Co., Ltd",iStoragE2A 12000,240V,Y,Y,N,11.96817,240
solar,"Xiamen Kehua Hengsheng Co., Ltd.",SPI50K-BHV,480V,N,N,Y,49.825,480
solar,"Xiamen Kehua Hengsheng Co., Ltd.",SPI60K-BHV,480V,N,N,Y,59.668,480
solar,Yaskawa Solectria Solar,PVI20TL-480-R,480V,N,N,Y,20,480
solar,Yaskawa Solectria Solar,PVI 25TL-208,208V,N,Y,Y,25,208
solar,Yaskawa Solectria Solar,PVI25TL-480-R,480V,N,Y,Y,25,480
solar,Yaskawa Solectria Solar,PVI 36TL-480,480V,N,N,Y,36,480
solar,Yaskawa Solectria Solar,PVI-36TL-480-V2,480V,N,Y,Y,36,480
solar,Yaskawa Solectria Solar,PVI 50TL-480,480V,N,Y,Y,50,480
solar,Yaskawa Solectria Solar,PVI-50TL-208,208V,N,Y,Y,50,208
solar,Yaskawa Solectria Solar,PVI 60TL-480,480V,N,Y,Y,60,480
solar,Yaskawa Solectria Solar,PVI-100TL-480,480V,N,Y,Y,100,480
solar,Yaskawa Solectria Solar,XGI 1500-125/125-3S,600V,Y,Y,N,125,600
solar,Yaskawa Solectria Solar,XGI 1500-125/125-UL,600V,N,Y,N,125,600
solar,Yaskawa Solectria Solar,XGI 1500-125/125-UL-A,600V,N,Y,N,125,600
solar,Yaskawa Solectria Solar,XGI 1500-125/150-UL,600V,N,Y,N,125,600
solar,Yaskawa Solectria Solar,XGI 1500-125/150-UL-A,600V,N,Y,N,125,600
solar,Yaskawa Solectria Solar,XGI 1500-150/166-UL,600V,N,Y,N,150,600
solar,Yaskawa Solectria Solar,XGI 1500-150/166-UL-A,600V,N,Y,N,150,600
solar,Yaskawa Solectria Solar,XGI 1500-166/166-3S,600V,Y,Y,N,166,600
solar,Yaskawa Solectria Solar,XGI 1500-166/166-UL,600V,N,Y,N,166,600
solar,Yaskawa Solectria Solar,XGI 1500-166/166-UL-A,600V,N,Y,N,166,600
solar,Yaskawa Solectria Solar,XGI 1500 175-480,480V,N,Y,N,175,480
solar,Yaskawa Solectria Solar,XGI 1500-175-480-DCG,480V,N,Y,N,175,480
solar,Yaskawa Solectria Solar,XGI 1500 200/200-480,480V,N,Y,N,200,480
solar,Yaskawa Solectria Solar,XGI 1500-200/200-480-DCG,480V,N,Y,N,200,480
solar,Yaskawa Solectria Solar,XGI 1500 225-600,600V,N,Y,N,225,600
solar,Yaskawa Solectria Solar,XGI 1500-225-600-DCG,600V,N,Y,N,225,600
solar,Yaskawa Solectria Solar,XGI 1500 250/250-600,600V,N,Y,N,250,600
solar,Yaskawa Solectria Solar,XGI 1500-250/250-600-DCG,600V,N,Y,N,250,600
solar,Yaskawa Solectria Solar,XGI 1500-0.50MW-600,600V,Y,Y,N,500,600
solar,Yaskawa Solectria Solar,SGI 500XTM,380V,N,N,Y,507,380
solar,Yaskawa Solectria Solar,XGI 1500-0.75MW-600,600V,Y,Y,N,750,600
solar,Yaskawa Solectria Solar,SGI 750XTM,380V,N,N,Y,753.2,380
solar,Yaskawa Solectria Solar,XGI 1500-0.85MW-600,600V,Y,Y,N,850,600
solar,Yaskawa Solectria Solar,XGI 1500-0.99MW-600,600V,Y,Y,N,999,600
solar,Yaskawa Solectria Solar,XGI 1500-1MW-600,600V,Y,Y,N,1000,600
solar,"Yotta Energy, Inc.",DPI-208,208V,N,Y,Y,1.733,208
solar,"Yotta Energy, Inc.",DPI-480,480V,N,Y,Y,1.821,480
solar,"Zhejiang Hyxi Technology Co., Ltd",HYX-M400-S-NA,208V,N,Y,N,0.366,208
solar,"Zhejiang Hyxi Technology Co., Ltd",HYX-M400-SW-NA,208V,N,Y,N,0.366,208
solar,"Zhejiang Hyxi Technology Co., Ltd",HYX-M400-S-NA,240V,N,Y,N,0.367,240
solar,"Zhejiang Hyxi Technology Co., Ltd",HYX-M400-SW-NA,240V,N,Y,N,0.367,240
solar,"Zhejiang Hyxi Technology Co., Ltd",HYX-M500-S-NA,208V,N,Y,N,0.478,208
solar,"Zhejiang Hyxi Technology Co., Ltd",HYX-M500-SW-NA,208V,N,Y,N,0.478,208
solar,"Zhejiang Hyxi Technology Co., Ltd",HYX-M500-S-NA,240V,N,Y,N,0.479,240
solar,"Zhejiang Hyxi Technology Co., Ltd",HYX-M500-SW-NA,240V,N,Y,N,0.479,240
solar,"Zhejiang Hyxi Technology Co., Ltd",HYX-M600-S-NA,208V,N,Y,N,0.548,208
solar,"Zhejiang Hyxi Technology Co., Ltd",HYX-M600-SW-NA,208V,N,Y,N,0.548,208
solar,"Zhejiang Hyxi Technology Co., Ltd",HYX-M600-S-NA,240V,N,Y,N,0.549,240
solar,"Zhejiang Hyxi Technology Co., Ltd",HYX-M600-SW-NA,240V,N,Y,N,0.549,240
solar,"Zhejiang Hyxi Technology Co., Ltd",HYX-M600-S,240V,N,Y,N,0.6041200000000001,240
solar,"Zhejiang Hyxi Technology Co., Ltd",HYX-M600-SW,240V,N,Y,N,0.6041200000000001,240
solar,"Zhejiang Hyxi Technology Co., Ltd",HYX-M600-S,208V,N,Y,N,0.60836,208
solar,"Zhejiang Hyxi Technology Co., Ltd",HYX-M600-SW,208V,N,Y,N,0.60836,208
solar,"Zhejiang Hyxi Technology Co., Ltd",HYX-M800-S-NA,208V,N,Y,N,0.721,208
solar,"Zhejiang Hyxi Technology Co., Ltd",HYX-M800-SW-NA,208V,N,Y,N,0.721,208
solar,"Zhejiang Hyxi Technology Co., Ltd",HYX-M800-S-NA,240V,N,Y,N,0.723,240
solar,"Zhejiang Hyxi Technology Co., Ltd",HYX-M800-SW-NA,240V,N,Y,N,0.723,240
solar,"Zhejiang Hyxi Technology Co., Ltd",HYX-M800-S,240V,N,Y,N,0.8001240000000001,240
solar,"Zhejiang Hyxi Technology Co., Ltd",HYX-M800-SW,240V,N,Y,N,0.8001240000000001,240
solar,"Zhejiang Hyxi Technology Co., Ltd",HYX-M800-S,208V,N,Y,N,0.8003899999999999,208
solar,"Zhejiang Hyxi Technology Co., Ltd",HYX-M800-SW,208V,N,Y,N,0.8003899999999999,208
solar,"Zhejiang Hyxi Technology Co., Ltd",HYX-M1000-S-NA,240V,N,Y,N,0.958,240
solar,"Zhejiang Hyxi Technology Co., Ltd",HYX-M1000-SW-NA,240V,N,Y,N,0.958,240
solar,"Zhejiang Hyxi Technology Co., Ltd",HYX-M1000-S-NA,208V,N,Y,N,0.962,208
solar,"Zhejiang Hyxi Technology Co., Ltd",HYX-M1000-SW-NA,208V,N,Y,N,0.962,208
solar,"Zhejiang Hyxi Technology Co., Ltd",HYX-M1000-S,208V,N,Y,N,0.9937980000000001,208
solar,"Zhejiang Hyxi Technology Co., Ltd",HYX-M1000-SW,208V,N,Y,N,0.9937980000000001,208
solar,"Zhejiang Hyxi Technology Co., Ltd",HYX-M1000-S,240V,N,Y,N,1.0621559999999999,240
solar,"Zhejiang Hyxi Technology Co., Ltd",HYX-M1000-SW,240V,N,Y,N,1.0621559999999999,240
solar,"Zhejiang Hyxi Technology Co., Ltd",HYX-M1800-S-NA,208V,N,Y,N,1.655,208
solar,"Zhejiang Hyxi Technology Co., Ltd",HYX-M1800-SW-NA,208V,N,Y,N,1.655,208
solar,"Zhejiang Hyxi Technology Co., Ltd",HYX-M1800-S-NA,240V,N,Y,N,1.656,240
solar,"Zhejiang Hyxi Technology Co., Ltd",HYX-M1800-SW-NA,240V,N,Y,N,1.656,240
solar,"Zhejiang Hyxi Technology Co., Ltd",HYX-M2000-S-NA,240V,N,Y,N,1.91,240
solar,"Zhejiang Hyxi Technology Co., Ltd",HYX-M2000-SW-NA,240V,N,Y,N,1.91,240
solar,"Zhejiang Hyxi Technology Co., Ltd",HYX-M2000-S-NA,208V,N,Y,N,1.914,208
solar,"Zhejiang Hyxi Technology Co., Ltd",HYX-M2000-SW-NA,208V,N,Y,N,1.914,208
solar,"Zhejiang Hyxi Technology Co., Ltd",HYX-H-HSPA,240V,Y,Y,N,11.147,240
solar,"Zhuhai Ruixu Electronic Technology Co., Ltd",RX-12K,208V,Y,Y,N,9.88067,208
solar,"Zhuhai Ruixu Electronic Technology Co., Ltd",RX-12K,240V,Y,Y,N,11.2981,240
battery,"Afore New Energy Technology (Shanghai) Co., Ltd.",AF4.6K-DH,240V,Y,N,Y,4.6,240
battery,"Afore New Energy Technology (Shanghai) Co., Ltd.",AF5K-DH,240V,Y,N,Y,4.998,240
battery,"Afore New Energy Technology (Shanghai) Co., Ltd.",AF6K-DH,240V,Y,N,Y,5.995,240
battery,"Afore New Energy Technology (Shanghai) Co., Ltd.",AF7K-DH,240V,Y,N,Y,6.996,240
battery,"Afore New Energy Technology (Shanghai) Co., Ltd.",AF7.6K-DH,240V,Y,N,Y,7.599,240
battery,"Afore New Energy Technology (Shanghai) Co., Ltd.",AF8K-DH,240V,Y,N,Y,7.999,240
battery,"Afore New Energy Technology (Shanghai) Co., Ltd.",AF8.6K-DH,240V,Y,N,Y,8.596,240
battery,"Afore New Energy Technology (Shanghai) Co., Ltd.",AF9.6K-DH,240V,Y,N,Y,9.592,240
battery,AIMS Power Inc.,PIHY4600,240V,Y,N,Y,4.60042,240
battery,AIMS Power Inc.,PIHY9600,240V,Y,N,Y,9.592,240
battery,"Alpha ESS Co., Ltd.",SMILE-SP7.6-INV,240V,Y,Y,N,7.644,240
battery,"Alpha ESS Co., Ltd.",SMILE-SPB7.6-INV,240V,N,Y,N,7.648,240
battery,"Alpha ESS Co., Ltd.",SMILE-SPB9.6-INV,240V,N,Y,N,9.616,240
battery,"Alpha ESS Co., Ltd.",SMILE-SP9.6-INV,240V,Y,Y,N,9.628,240
battery,Altenergy Power System Inc.,ELS-3K,240V,N,Y,Y,3.685,240
battery,Altenergy Power System Inc.,ELS-5K,240V,N,Y,Y,5.008,240
battery,Altenergy Power System Inc.,ELS-7.6,208V,N,Y,N,6.606,208
battery,Altenergy Power System Inc.,ELS-7.6,240V,N,Y,N,7.609,240
battery,Altenergy Power System Inc.,ELS-9.6,208V,N,Y,N,8.308,208
battery,Altenergy Power System Inc.,ELS-9.6,240V,N,Y,N,9.606,240
battery,Altenergy Power System Inc.,ELS-11.4,208V,N,Y,N,10.011,208
battery,Altenergy Power System Inc.,ELS-11.4,240V,N,Y,N,11.415,240
battery,"Amensolar Ess Co., Ltd",N3H-X5.0-US,240V,Y,Y,N,5.09,240
battery,"Amensolar Ess Co., Ltd",N3H-X5US,240V,Y,Y,N,5.09,240
battery,"Amensolar Ess Co., Ltd",N3H-X6.0-US,240V,Y,Y,N,6.117,240
battery,"Amensolar Ess Co., Ltd",N3H-X7.6-US,240V,Y,Y,N,7.765,240
battery,"Amensolar Ess Co., Ltd",N3H-X8.0-US,240V,Y,Y,N,8.084,240
battery,"Amensolar Ess Co., Ltd",N3H-X8US,240V,Y,Y,N,8.084,240
battery,"Amensolar Ess Co., Ltd",N3H-X10.0-US,240V,Y,Y,N,10.177,240
battery,"Amensolar Ess Co., Ltd",N3H-X10US,240V,Y,Y,N,10.177,240
battery,"Amensolar Ess Co., Ltd",N3H-X12US,240V,Y,Y,N,12.214,240
battery,"Amensolar Ess Co., Ltd",N3H-X16US,240V,Y,Y,N,16.199,240
battery,Anker Innovations Limited,X1-P6K-US,240V,N,Y,N,6.04,240
battery,Anker Innovations Limited,A17E1,240V,Y,Y,N,7.687,240
battery,"Base Power, Inc",MIN 3000TL-XH-US,240V,Y,Y,N,3.095,240
battery,"Base Power, Inc",MIN 3800TL-XH-US,240V,Y,Y,N,3.888,240
battery,"Base Power, Inc",MIN 5000TL-XH-US,240V,Y,Y,N,4.943,240
battery,"Base Power, Inc",MIN 6000TL-XH-US,240V,Y,Y,N,5.918,240
battery,"Base Power, Inc",MIN 7600TL-XH-US,240V,Y,Y,N,7.524,240
battery,"Base Power, Inc",MIN 8200TL-XH-US,240V,Y,Y,N,8.251,240
battery,"Base Power, Inc",MIN 9000TL-XH-US,240V,Y,Y,N,9.063,240
battery,"Base Power, Inc",MIN 10000TL-XH-US,240V,Y,Y,N,10.082,240
battery,"Base Power, Inc",MIN 11400TL-XH-US,240V,Y,Y,N,11.52,240
battery,BYD Auto Industry Company Limited,BEG60KTL-U-R1,480V,N,Y,Y,60.276,480
battery,BYD Auto Industry Company Limited,BEG500KTL-U,480V,N,N,Y,501.756,480
battery,BYD Auto Industry Company Limited,BEG500KTL-U/01,480V,N,N,Y,501.756,480
battery,CE+T America Inc.,30C,480V,Y,N,Y,29.99,480
battery,CE+T America Inc.,30C3,480V,Y,N,Y,29.99,480
battery,"CESC New Energy Technology Co., Ltd.",Mars 9600 HVSP,240V,Y,N,Y,9.592,240
battery,Chint Power Systems America,CPS ECH7.6KTL/US,208V,Y,Y,Y,7.57,208
battery,Chint Power Systems America,CPS ECH7.6KTL/US,240V,Y,Y,Y,7.57,240
battery,Chint Power Systems America,CPS ECH9.6KTL/US,240V,Y,Y,Y,9.54,240
battery,Chint Power Systems America,CPS ECH9.6KTL/US,208V,Y,Y,Y,9.55,208
battery,Chint Power Systems America,CPS ECH11.4KTL/US,208V,Y,Y,Y,11.35,208
battery,Chint Power Systems America,CPS ECH11.4KTL/US,240V,Y,Y,Y,11.36,240
battery,Chint Power Systems America,CPS ECH12KTL/US,240V,Y,Y,Y,11.99,240
battery,Chint Power Systems America,CPS ECH12KTL/US,208V,Y,Y,Y,12,208
battery,Chint Power Systems America,CPS ECB30KTL-O/US,480V,N,N,Y,30.26,480
battery,Chint Power Systems America,CPS ECB62.5KTL-M/US-480,480V,N,Y,Y,62.5,480
battery,Chint Power Systems America,CPS ECB125KTL-M/US-480,480V,N,Y,Y,125,480
battery,Chint Power Systems America,CPS ECB200KTL/US-800,800V,N,Y,Y,200,800
battery,"CSI Solar Co., Ltd.",CSEC-200K-T6901A-U,690V,N,Y,N,200.7056,690
battery,"CSI Solar Co., Ltd.",CSEC-215K-T6901A-U,690V,N,Y,N,215.9366,690
battery,Darfon Electronics Corp.,HB51xxxxxx,240V,N,N,Y,4.665,240
battery,Darfon Electronics Corp.,H5001xxxxxx,240V,Y,N,Y,4.844,240
battery,Darfon Electronics Corp.,H5000xxxxxx,240V,Y,N,Y,5.074,240
battery,Darfon Electronics Corp.,H7xxxxxx,240V,Y,N,Y,9.60401,240
battery,dcbel Inc.,Dcbel Ara (DBHS-ARxx-xx),240V,Y,Y,N,7.624,240
battery,Delta Electronics,E4_BDI,208V,Y,Y,Y,3.3413399999999993,208
battery,Delta Electronics,E4-TL-US,208V,Y,Y,Y,3.36,208
battery,Delta Electronics,E4-TL-US(AC),208V,N,Y,Y,3.364,208
battery,Delta Electronics,E4-TL-US,240V,Y,Y,Y,3.87,240
battery,Delta Electronics,E4-TL-US(AC),240V,N,Y,Y,3.888,240
